experiment_id,run_iteration,gen,total_episodes,score,lr,batch_size,gamma,epsilon,Max Iteration Episode,Iteration time
A1,11,4,640,50.9180449476514,0.00923,182,0.978,0.7139,,
A1,11,5,800,131.141437449826,0.00055,768,0.982,0.37,,
A1,11,6,960,105.948395307288,0.00923,182,0.978,0.7139,,
A1,11,7,1120,66.79110766,0.00646,97,0.989,0.072,,
A1,11,8,1280,81.7579554506649,0.0093,119,0.991,0.9806,,
A1,11,9,1440,38.60606475,0.00408,622,0.985,0.9765,,
A1,11,10,1600,206.884980947924,0.00753,924,0.985,0.8717,,
A1,11,,,,,,,,1600,985
A2,12,1,160,-65.02452644,0.007,72,0.836,0.088,,
A2,12,2,320,-45.61178298,0.00639,270,0.972,0.4158,,
A2,12,3,480,-14.6875177,0.009,871,0.94,0.741,,
A2,12,4,640,-62.57197472,0.009,871,0.94,0.741,,
A2,12,5,800,-58.75812465,0.00067,932,0.966,0.309,,
A2,12,6,960,84.1521506079992,0.0085,573,0.984,0.9288,,
A2,12,7,1120,-31.9816406,0.00544,1023,0.999,0.9257,,
A2,12,8,1280,133.61957165795,0.00991,225,0.997,0.3957,,
A2,12,9,1440,197.466311842744,0.00991,225,0.997,0.3957,,
A2,12,10,1600,237.535381816479,0.00527,840,0.993,0.2936,,
A2,12,,,,,,,,1600,936
A2,13,1,160,-35.31279412,0.00677,315,0.929,0.2314,,
A2,13,2,320,-115.3224836,0.00516,693,0.995,0.456,,
A2,13,3,480,-59.46676201,0.00516,693,0.995,0.456,,
A2,13,4,640,54.4456041515734,0.00516,693,0.995,0.456,,
A2,13,5,800,195.891708408866,0.00073,885,0.975,0.1485,,
A2,13,6,960,99.68921883,0.00073,885,0.975,0.1485,,
A2,13,7,1120,207.257155776366,0.00881,263,0.993,0.6043,,
A2,13,,,,,,,,1120,1012
A1,12,1,160,-113.7448461,0.00167,726,0.874,0.2696,,
A1,12,2,320,-33.62164647,0.00167,726,0.874,0.2696,,
A1,12,3,480,-72.23818255,0.00771,158,0.966,0.0753,,
A1,12,4,640,44.7404756300123,0.00379,912,0.984,0.4533,,
A1,12,5,800,82.9355142945888,0.00379,912,0.984,0.4533,,
A1,12,6,960,191.343826628169,0.00715,830,0.998,0.0908,,
A1,12,7,1120,170.306354337578,0.00379,912,0.984,0.4533,,
A1,12,8,1280,56.3788166816004,0.00963,298,0.993,0.9145,,
A1,12,9,1440,115.064025003213,0.00036,973,0.95,0.5147,,
A1,12,10,1600,86.7384056018912,0.00849,651,0.99,0.0106,,
A1,12,11,1760,193.897534782172,0.00866,899,0.971,0.4777,,
A1,12,12,1920,235.55588765645,0.00916,943,0.988,0.1003,,
A1,12,,,,,,,,1920,1469
A2,14,1,160,-34.87518216,0.00097,251,0.874,0.7732,,
A2,14,2,320,-32.59958128,0.00589,527,0.873,0.7657,,
A2,14,3,480,52.0737134671437,0.00589,527,0.873,0.7657,,
A2,14,4,640,33.298687460434,0.00116,300,0.97,0.9176,,
A2,14,5,800,-11.27459755,0.00116,300,0.97,0.9176,,
A2,14,6,960,12.3681067287311,0.00093,883,0.947,0.9538,,
A2,14,7,1120,63.4573176319176,0.00526,331,0.983,0.1164,,
