experiment_id,iteration,generation,total_population_episodes,score,learning_rate,batch_size,gamma,epsilon,wall_time,episodes_to_solve
F03,38,17,1360,201.6,0.0001,1024,0.9536941396409079,0.01,488.78623151779175,
F03,38,18,1440,193.1,0.00010000000000000028,506,0.999,0.01,510.99788331985474,
F03,38,19,1520,174.4,0.0013086637775579727,44,0.9870605975249694,0.7979390645964137,531.0714070796967,
F03,38,20,1600,122.5,0.0001,1024,0.9031263684787865,0.5591042170335686,555.0219285488129,
F03,38,21,1680,243.7,0.00010000000000000028,506,0.999,0.01,576.4520032405853,
F03,38,22,1760,361.2,0.005034914919561752,292,0.9949712091293448,0.23080277539288144,608.3446369171143,
F03,38,23,1840,500.0,0.005034914919561752,292,0.9949712091293448,0.23080277539288144,636.3822405338287,1840
F03,39,1,80,12.3,0.00508465674262299,171,0.9522851512972255,0.8884302288349839,2.9232003688812256,
F03,39,2,160,17.4,0.00508465674262299,171,0.9522851512972255,0.8884302288349839,6.95705246925354,
F03,39,3,240,276.9,0.0014910110410832238,623,0.9565062426341786,0.8097043254644273,18.031792402267456,
F03,39,4,320,213.2,0.01,1024,0.999,1.0,31.87194538116455,
F03,39,5,400,195.4,0.0033552915478676235,804,0.9962689792428607,0.961601035362941,48.54729866981506,
F03,39,6,480,374.1,0.0036684492809603924,677,0.9361712291736994,0.9315308508445597,62.983280658721924,
F03,39,7,560,500.0,0.0038381868225965117,549,0.9573549008995199,0.8597376069025475,75.21679306030273,560
F04,1,1,80,15.6,0.006988665200616037,588,0.8297562383863624,0.9714670934182675,3.4581894874572754,
F04,1,2,160,41.1,0.006988665200616037,588,0.8297562383863624,0.9714670934182675,6.593807697296143,
F04,1,3,240,116.7,0.0001,1024,0.999,0.01,13.92361330986023,
F04,1,4,320,211.9,0.0001,1024,0.999,0.01,30.90628981590271,
F04,1,5,400,381.0,0.006988665200616037,588,0.8297562383863624,0.9714670934182675,52.15113615989685,
F04,1,6,480,261.4,0.0033640993376670395,162,0.9988189501481828,0.31825850999797034,74.68439221382141,
F04,1,7,560,290.3,0.0001,1024,0.999,1.0,95.73457074165344,
F04,1,8,640,314.9,0.0001,1024,0.999,0.01,118.27922368049622,
F04,1,9,720,256.1,0.0001,1024,0.999,1.0,157.66649794578552,
F04,1,10,800,240.2,0.0001,16,0.8,1.0,177.47014808654785,
F04,1,11,880,276.8,0.0001401814591035022,46,0.8890510072890214,0.8121626996282804,194.10606336593628,
F04,1,12,960,276.6,0.0001401814591035022,46,0.8890510072890214,0.8121626996282804,204.38662981987,
F04,1,13,1040,245.9,0.0001,16,0.8,1.0,218.2563931941986,
F04,1,14,1120,213.3,0.0001,16,0.8,1.0,233.73311734199524,
F04,1,15,1200,259.4,0.0001,16,0.8,1.0,244.28861451148987,
F04,1,16,1280,360.8,0.0001,16,0.8,1.0,263.4810950756073,
F04,1,17,1360,485.7,0.0001,16,0.8,1.0,277.82224774360657,
F04,1,18,1440,500.0,0.0001,16,0.8,1.0,298.2265348434448,1440
F04,2,1,80,23.9,0.009492050269590447,26,0.9310809575602148,0.27600446829047703,3.2316031455993652,
F04,2,2,160,20.2,0.008463270392823546,479,0.9677675900478997,0.7486965653378512,5.847763538360596,
F04,2,3,240,94.3,0.00986074958937065,673,0.8375133771823949,0.8547375294506487,11.420349836349487,
F04,2,4,320,168.3,0.008463270392823546,479,0.9677675900478997,0.7486965653378512,32.17859673500061,
F04,2,5,400,217.0,0.0059426627380779065,976,0.8370032858949572,0.10219170708939915,57.12252926826477,
F04,2,6,480,500.0,0.005191570408575231,45,0.8,0.01,80.84758186340332,480
F04,3,1,80,11.2,0.002101739971061219,384,0.9006777856270111,0.9015037929203681,3.405283212661743,
F04,3,2,160,140.8,0.002101739971061219,384,0.9006777856270111,0.9015037929203681,7.0987608432769775,
F04,3,3,240,200.3,0.002101739971061219,384,0.9006777856270111,0.9015037929203681,18.37182116508484,
F04,3,4,320,256.1,0.0018166244182707323,216,0.962544419007622,0.8256807691954648,40.05255365371704,
F04,3,5,400,500.0,0.00010000000000662181,1024,0.800000445173861,0.9999999999997051,55.84139442443848,400
F04,4,1,80,10.7,0.00479163527195645,429,0.8198200869485056,0.9938947824129415,3.742640972137451,
F04,4,2,160,22.3,0.00479163527195645,429,0.8198200869485056,0.9938947824129415,6.672553777694702,
F04,4,3,240,139.0,0.00479163527195645,429,0.8198200869485056,0.9938947824129415,13.631027221679688,
F04,4,4,320,500.0,0.002364574740231676,417,0.9505509285088899,0.8101254125402948,33.53105068206787,320
F04,5,1,80,23.2,0.005515421084325117,211,0.8971752904101461,0.9170245314287235,4.334850072860718,
F04,5,2,160,33.8,0.005515421084325117,211,0.8971752904101461,0.9170245314287235,8.043918132781982,
F04,5,3,240,131.5,0.002437022718895007,1002,0.9546372769787779,0.11007954261055602,21.36431384086609,
F04,5,4,320,500.0,0.0043112903245770004,64,0.9450762544772564,0.47202422249038967,36.164209842681885,320
F04,6,1,80,11.3,0.006883764300318314,317,0.8290760198696742,0.444220078081033,3.2331972122192383,
F04,6,2,160,26.7,0.004876392353071911,881,0.989985468146178,0.8751661933278055,7.487986087799072,
F04,6,3,240,500.0,0.002944267982563451,782,0.8201701607935337,0.7698905029595735,17.8374445438385,240
F04,7,1,80,12.0,0.005399204021543168,34,0.9659627264814021,0.9172009757421202,4.0055577754974365,
F04,7,2,160,55.4,0.005399204021543168,34,0.9659627264814021,0.9172009757421202,7.327839374542236,
F04,7,3,240,379.0,0.009999999827970844,1024,0.998999998068957,0.010000035810671565,19.82018256187439,
F04,7,4,320,204.3,0.008394171852063963,597,0.9715528773113608,0.810408483242199,40.64591026306152,
F04,7,5,400,189.3,0.0001,1024,0.999,1.0,58.56749510765076,
F04,7,6,480,258.2,0.008394171852063963,597,0.9715528773113608,0.810408483242199,77.42658805847168,
F04,7,7,560,259.0,0.01,1024,0.8,1.0,97.45664310455322,
F04,7,8,640,264.3,0.01,16,0.999,0.01,112.7845733165741,
F04,7,9,720,127.6,0.006267744632341488,600,0.8839345071395998,0.7926611802536903,122.47699236869812,
F04,7,10,800,119.7,0.0032477487978354513,810,0.917577699605137,0.7503030673404376,135.24286150932312,
F04,7,11,880,151.5,0.0009218346090651051,427,0.8928747443040991,0.755676523027296,153.9281735420227,
F04,7,12,960,221.6,0.008967400017260102,692,0.9761350291627933,0.6754651435567492,170.4168083667755,
F04,7,13,1040,197.9,0.01,16,0.8,1.0,184.2248558998108,
F04,7,14,1120,158.3,0.0022795485836539973,643,0.9943808384304171,0.9148524405385813,198.91879630088806,
F04,7,15,1200,236.4,0.002065147759932918,372,0.9207723372817098,0.6048725174278472,217.0684540271759,
F04,7,16,1280,478.1,0.002065147759932918,372,0.9207723372817098,0.6048725174278472,230.5446527004242,
F04,7,17,1360,500.0,0.002065147759932918,372,0.9207723372817098,0.6048725174278472,246.20692324638367,1360
F04,8,1,80,21.6,0.0056800526241630594,778,0.9840639135398113,0.40672684745688703,3.552297592163086,
F04,8,2,160,145.8,0.0056800526241630594,778,0.9840639135398113,0.40672684745688703,7.4421069622039795,
F04,8,3,240,137.7,0.01,1024,0.8,0.01,21.31720519065857,
F04,8,4,320,379.6,0.004381374925359664,285,0.9610495365436472,0.7922501820866603,48.78805160522461,
F04,8,5,400,500.0,0.0015885645157986134,16,0.9376812154940072,0.739328164017914,69.27926254272461,400
F04,9,1,80,11.7,0.002038307700522075,422,0.9439963382696207,0.847949498883657,3.398219347000122,
F04,9,2,160,102.9,0.002038307700522075,422,0.9439963382696207,0.847949498883657,6.519331216812134,
F04,9,3,240,453.2,0.0049089431977518945,614,0.8161444393991061,0.38628779725041945,15.657089233398438,
F04,9,4,320,150.0,0.0001,16,0.8,0.01,37.35690760612488,
F04,9,5,400,227.9,0.00875866206396035,473,0.9862290743036354,0.8115682908002583,63.97118401527405,
F04,9,6,480,196.2,0.0001,16,0.8,1.0,80.2373538017273,
F04,9,7,560,359.6,0.01,92,0.9989999993995343,1.0,110.2598226070404,
F04,9,8,640,481.3,0.0001,16,0.999,1.0,124.84748721122742,
F04,9,9,720,500.0,0.0001,16,0.999,1.0,151.98504543304443,720
F04,10,1,80,14.8,0.009317628863253352,272,0.9234794024675074,0.09966565762913669,3.6238620281219482,
F04,10,2,160,17.2,0.00835206590312398,977,0.8355026678797769,0.6406746867137255,6.766113042831421,
F04,10,3,240,205.7,0.003318097448438684,123,0.8603205997045223,0.8102447480001672,17.736844062805176,
F04,10,4,320,216.9,0.003318097448438684,123,0.8603205997045223,0.8102447480001672,36.55587124824524,
F04,10,5,400,500.0,0.003318097448438684,123,0.8603205997045223,0.8102447480001672,54.5455436706543,400
F04,11,1,80,16.7,0.0024337116488139963,759,0.9335076271275847,0.9998418586545023,3.5275487899780273,
F04,11,2,160,206.5,0.003333611491055828,399,0.8839361489251119,0.27231001591373694,7.32699728012085,
F04,11,3,240,319.9,0.004353725357982644,350,0.8964155011084275,0.423940122376872,18.404627799987793,
F04,11,4,320,500.0,0.0001,1024,0.8,1.0,30.35886240005493,320
F04,12,1,80,12.9,0.002298577425255546,97,0.9703972691362982,0.30319756307392726,3.554367780685425,
F04,12,2,160,56.9,0.004888152409104434,486,0.9094253563592595,0.8621715556094618,6.89257550239563,
F04,12,3,240,500.0,0.007886687660629887,322,0.9108139519745003,0.27497411045925196,20.2568576335907,240
F04,13,1,80,12.8,0.006935679661485172,137,0.8184919456010654,0.10661624559398646,3.0578482151031494,
F04,13,2,160,45.0,0.0018045450000397157,396,0.8014323944244253,0.7638755529941771,6.20901083946228,
F04,13,3,240,96.2,0.0018045450000397157,396,0.8014323944244253,0.7638755529941771,11.693336009979248,
F04,13,4,320,476.6,0.005206431635104952,779,0.8834848355781085,0.4013630773706038,27.64892077445984,
F04,13,5,400,500.0,0.0037837662152562677,1024,0.9989999988234781,0.8947711745501143,51.32882571220398,400
F04,14,1,80,27.9,0.005225759679381504,372,0.8423477574728321,0.94412931278064,4.230506658554077,
F04,14,2,160,78.0,0.005225759679381504,372,0.8423477574728321,0.94412931278064,8.179108619689941,
F04,14,3,240,460.0,0.0001,1024,0.8,0.01,24.532136917114258,
F04,14,4,320,348.9,0.0001,1024,0.8,0.01,58.661274671554565,
F04,14,5,400,331.9,0.005969576998768216,69,0.8143644936154987,0.8472311975387182,79.73190188407898,
F04,14,6,480,275.6,0.004723633084644752,448,0.8580271969099208,0.7512464754157026,95.65303039550781,
F04,14,7,560,389.0,0.008433651761503685,208,0.8950528419345651,0.8632854112934982,110.10889959335327,
F04,14,8,640,403.2,0.004723633084644752,448,0.8580271969099208,0.7512464754157026,120.97854733467102,
F04,14,9,720,119.5,0.0030819149579102817,111,0.8212462197281971,0.8598420042901016,131.94776558876038,
F04,14,10,800,500.0,0.0027680760741393274,753,0.9566132091298236,0.8103413244450033,146.532860994339,800
F04,15,1,80,10.9,0.004052819072180777,100,0.973365698599701,0.9784593190725236,3.2733819484710693,
F04,15,2,160,500.0,0.004052819072180777,100,0.973365698599701,0.9784593190725236,8.679997682571411,160
F04,16,1,80,9.6,0.006282400032591567,588,0.9237966773837971,0.42595707713080605,3.051304340362549,
F04,16,2,160,18.2,0.007426806491826747,772,0.8461534492919802,0.9553134380873911,5.981732130050659,
F04,16,3,240,129.8,0.01,16,0.8,0.01,12.418858766555786,
F04,16,4,320,154.0,0.0001,1024,0.8,1.0,31.29534411430359,
F04,16,5,400,339.8,0.0069070374789069805,244,0.9923032222729534,0.5355735502015568,45.35055351257324,
F04,16,6,480,500.0,0.002212486556173724,958,0.8052676509798848,0.48620356353679356,68.32236075401306,480
F04,17,1,80,13.4,0.004877816265775529,282,0.8929774288903182,0.8491988428995477,3.5814599990844727,
F04,17,2,160,500.0,0.004877816265775529,282,0.8929774288903182,0.8491988428995477,7.403924226760864,160
F04,18,1,80,10.9,0.00853176592955431,595,0.8170324036280651,0.5061386671253311,3.396155834197998,
F04,18,2,160,44.2,0.00853176592955431,595,0.8170324036280651,0.5061386671253311,7.0699944496154785,
F04,18,3,240,482.3,0.0043229601323259296,327,0.8572417405026544,0.9229923536990575,16.25089740753174,
F04,18,4,320,370.8,0.003266586107636612,859,0.9787852562066033,0.4626484004283418,31.70292377471924,
F04,18,5,400,391.7,0.0043229601323259296,327,0.8572417405026544,0.9229923536990575,41.617767572402954,
F04,18,6,480,146.7,0.005779104620766498,61,0.9398048002901043,0.5989847865153368,51.40018653869629,
F04,18,7,560,500.0,0.0026200977151773913,740,0.999,0.01,89.81654167175293,560
F04,19,1,80,12.0,0.008247573045565698,689,0.8249145349865991,0.6977416440831655,3.671994209289551,
F04,19,2,160,94.3,0.008247573045565698,689,0.8249145349865991,0.6977416440831655,7.725555181503296,
F04,19,3,240,393.6,0.008247573045565698,689,0.8249145349865991,0.6977416440831655,24.711424589157104,
F04,19,4,320,233.7,0.0001,1024,0.8,0.01,60.42188858985901,
F04,19,5,400,248.3,0.0001,1024,0.8,0.01,116.21355438232422,
F04,19,6,480,208.9,0.005176350752576956,230,0.9698473014753096,0.8438684009309222,157.0168662071228,
F04,19,7,560,478.1,0.01,16,0.8,0.01,191.97386240959167,
F04,19,8,640,301.5,0.01,16,0.8,0.01,216.91692423820496,
F04,19,9,720,299.1,0.0002865345956515628,229,0.9146673220842672,0.8269432734356492,237.0435333251953,
F04,19,10,800,358.0,0.0002865345956515628,229,0.9146673220842672,0.8269432734356492,260.37695956230164,
F04,19,11,880,278.7,0.0017803783104219427,861,0.949019411437473,0.7633216503859491,294.4467558860779,
F04,19,12,960,500.0,0.0001,17,0.9204437884699237,0.7822522623534985,308.38410806655884,960
F04,20,1,80,12.3,0.00949591681043316,117,0.8190889779056177,0.3687409600188209,3.4290812015533447,
F04,20,2,160,97.5,0.0033568172151869817,922,0.8164649926929154,0.5365332861879123,6.613972902297974,
F04,20,3,240,341.2,0.01,1024,0.8,1.0,16.46633267402649,
F04,20,4,320,219.0,0.01,1024,0.8,1.0,35.89490842819214,
F04,20,5,400,399.8,0.0054605970352663395,460,0.8853875698539686,0.42230030455353723,71.19822335243225,
F04,20,6,480,181.7,0.0001,1024,0.8,0.01,97.41551113128662,
F04,20,7,560,194.1,0.0009553268992642147,16,0.9989999997806887,0.01,133.30867075920105,
F04,20,8,640,184.1,0.0001,1024,0.8,0.01,150.96505451202393,
F04,20,9,720,393.5,0.01,16,0.999,1.0,176.30232906341553,
F04,20,10,800,188.4,0.0001,584,0.8184384668160553,0.26362315207425896,213.4628827571869,
F04,20,11,880,276.2,0.0001,584,0.8184384668160553,0.26362315207425896,247.87469720840454,
F04,20,12,960,264.9,0.009265186945636977,386,0.9659927059079673,1.0,276.1422510147095,
F04,20,13,1040,300.9,0.008464391005867716,786,0.9429424292195188,0.03840042742459682,304.4624066352844,
F04,20,14,1120,176.9,0.0001,1024,0.8,0.01,342.3366515636444,
F04,20,15,1200,199.3,0.0001,1024,0.8,0.01,363.8466067314148,
F04,20,16,1280,231.5,0.0001,1024,0.8,0.01,382.4287724494934,
F04,20,17,1360,204.4,0.0001,1024,0.8,0.01,406.90180373191833,
F04,20,18,1440,253.1,0.0001,1024,0.8,0.01,430.6824038028717,
F04,20,19,1520,363.1,0.0058987820013033584,426,0.9284044387040405,0.6337726078542875,461.0345091819763,
F04,20,20,1600,320.7,0.0001,1024,0.8,0.01,491.7545964717865,
F04,20,21,1680,352.8,0.0020898770428954324,792,0.9925583293436522,0.9014987108126535,523.1625511646271,
F04,20,22,1760,381.7,0.0001,1024,0.8,0.01,549.9032006263733,
F04,20,23,1840,251.0,0.0001,1024,0.8,0.01,576.2006583213806,
F04,20,24,1920,251.2,0.0001,1024,0.8,0.01,609.7863528728485,
F04,20,25,2000,223.0,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,634.6304619312286,
F04,20,26,2080,241.4,0.0001,16,0.999,0.5186747584006799,657.4843916893005,
F04,20,27,2160,385.6,0.009425954286637696,158,0.8402746341796824,0.7199078082346231,668.8228969573975,
F04,20,28,2240,221.8,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,685.9571113586426,
F04,20,29,2320,223.8,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,702.9659299850464,
F04,20,30,2400,245.9,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,716.7551212310791,
F04,20,31,2480,311.7,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,726.6429395675659,
F04,20,32,2560,322.7,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,738.7881708145142,
F04,20,33,2640,293.5,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,758.8552477359772,
F04,20,34,2720,250.2,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,776.085985660553,
F04,20,35,2800,153.0,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,789.2530908584595,
F04,20,36,2880,204.8,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,804.0878527164459,
F04,20,37,2960,173.8,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,815.5420105457306,
F04,20,38,3040,224.9,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,828.194210767746,
F04,20,39,3120,171.9,0.007539782295405516,443,0.9340254476394563,0.8967458907307471,844.6615071296692,
F04,20,40,3200,222.1,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,858.9474830627441,
F04,20,41,3280,167.6,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,876.4761006832123,
F04,20,42,3360,181.8,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,898.9623930454254,
F04,20,43,3440,307.9,0.006578381772733113,285,0.8583810296738763,0.0642146375245909,925.3606169223785,
F04,20,44,3520,226.3,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,940.2516915798187,
F04,20,45,3600,228.6,0.00010000001585820055,1024,0.998999999964013,0.9999999997250802,969.7814831733704,
F04,20,46,3680,378.5,0.0063017319000388825,985,0.957603353523965,0.1141743450434159,992.0231392383575,
F04,20,47,3760,177.7,0.009819444226538243,656,0.8390712747484046,0.6104945652526345,1011.8180713653564,
F04,20,48,3840,277.7,0.0001,16,0.999,0.01,1028.812851190567,
F04,20,49,3920,280.4,0.008021737543754277,430,0.9787534351269324,0.2571549857804307,1058.9704730510712,
F04,20,50,4000,164.7,0.007915135906680191,647,0.9627905823505118,0.4331844930453576,1084.3989427089691,
F04,20,51,4080,129.3,0.002291504649770439,805,0.9735476795233913,0.011608548146090213,1117.220505475998,
F04,20,52,4160,218.3,0.0077396530113924295,839,0.9960938265569782,0.09334369901509303,1148.8116052150726,
F04,20,53,4240,159.9,0.0065540359595048165,881,0.9563742472426997,0.16435226548633722,1170.7093114852905,
F04,20,54,4320,206.9,0.009394090462557745,541,0.9139459527551231,0.9694356624506754,1193.7962744235992,
F04,20,55,4400,467.5,0.0012931325418520944,579,0.9858953612080615,0.8259969259292415,1218.5342004299164,
F04,20,56,4480,500.0,0.01,1024,0.9480631950492147,1.0,1237.4841573238373,4480
F04,21,1,80,17.4,0.006249406636321121,104,0.9752744789394726,0.6942644510234173,3.9987778663635254,
F04,21,2,160,99.6,0.005864856836489233,426,0.9975664858273493,0.626380195505265,8.105649709701538,
F04,21,3,240,423.3,0.005864856836489233,426,0.9975664858273493,0.626380195505265,19.7456476688385,
F04,21,4,320,500.0,0.01,1024,0.999,1.0,39.06379723548889,320
F04,22,1,80,14.5,0.0031031224692918465,305,0.8599744036926897,0.7200414432000163,4.045670986175537,
F04,22,2,160,47.7,0.008965190531990989,496,0.9035927263460362,0.5557025277174951,7.401733160018921,
F04,22,3,240,500.0,0.01,1024,0.999,1.0,17.99549412727356,240
F04,23,1,80,14.9,0.0092146970713041,181,0.9811512837059947,0.47304279377779446,3.9705209732055664,
F04,23,2,160,70.8,0.00813464254281067,507,0.9457714176577429,0.7737430208404298,8.154375314712524,
F04,23,3,240,500.0,0.00368781710540625,447,0.9698227371240583,0.30478020960673,18.922320127487183,240
F04,24,1,80,19.5,0.008482001484720543,87,0.9096088996943095,0.97584209060193,3.475879192352295,
F04,24,2,160,27.4,0.003939483262089496,346,0.8531233063610744,0.9737249041622207,6.907387018203735,
F04,24,3,240,500.0,0.00973987711463125,633,0.9958400655433113,0.3415664700073897,16.35040783882141,240
F04,25,1,80,50.6,0.006917502443938392,821,0.8062899738177769,0.43158510789488463,4.133617401123047,
F04,25,2,160,123.9,0.0072900115879408365,52,0.880875530090243,0.30706997807512815,8.137168645858765,
F04,25,3,240,404.0,0.009669884813363552,71,0.9263084326012769,0.32457352604577405,23.99576234817505,
F04,25,4,320,239.5,0.006917502443938392,821,0.8062899738177769,0.43158510789488463,46.11978197097778,
F04,25,5,400,500.0,0.009553040524556224,488,0.8996894102388956,0.7144393221618922,66.42362880706787,400
F04,26,1,80,11.4,0.009597965661443412,379,0.9729963437681655,0.8671981101685156,3.4475128650665283,
F04,26,2,160,42.9,0.006398816957595797,865,0.8769405565601851,0.6071858708328792,7.064570903778076,
F04,26,3,240,263.3,0.006398816957595797,865,0.8769405565601851,0.6071858708328792,23.214362382888794,
F04,26,4,320,168.0,0.006398816957595797,865,0.8769405565601851,0.6071858708328792,46.95046591758728,
F04,26,5,400,235.7,0.006398816957595797,865,0.8769405565601851,0.6071858708328792,68.80408787727356,
F04,26,6,480,374.5,0.00065570350433247,1024,0.999,1.0,86.72929430007935,
F04,26,7,560,330.4,0.00065570350433247,1024,0.999,1.0,101.99213409423828,
F04,26,8,640,500.0,0.0001,520,0.9986445054356695,1.0,116.55189275741577,640
F04,27,1,80,18.7,0.0036070095330357306,733,0.8210723417010588,0.9754803857391315,3.4649271965026855,
F04,27,2,160,17.2,0.0036070095330357306,733,0.8210723417010588,0.9754803857391315,6.848860025405884,
F04,27,3,240,238.7,0.0036070095330357306,733,0.8210723417010588,0.9754803857391315,15.119797945022583,
F04,27,4,320,500.0,0.007779212608698139,802,0.8585433096212217,0.04915814062695958,34.89333176612854,320
F04,28,1,80,13.6,0.002940105778750306,945,0.8696033754182555,0.2675935875461556,3.732642889022827,
F04,28,2,160,155.8,0.002940105778750306,945,0.8696033754182555,0.2675935875461556,7.985509157180786,
F04,28,3,240,206.5,0.002940105778750306,945,0.8696033754182555,0.2675935875461556,21.305066108703613,
F04,28,4,320,277.7,0.01,1024,0.999,0.01,46.01466774940491,
F04,28,5,400,500.0,0.01,1024,0.999,0.01,73.22815370559692,400
F04,29,1,80,10.4,0.006010187331949498,266,0.8703316483485491,0.27719622884429496,3.688131093978882,
F04,29,2,160,36.5,0.0037973355130819864,532,0.8476746567317709,0.32288901818850846,6.59959602355957,
F04,29,3,240,455.6,0.01,1024,0.8,1.0,14.601953983306885,
F04,29,4,320,433.1,0.01,1024,0.8,1.0,40.86224031448364,
F04,29,5,400,490.4,0.003420166967400548,234,0.8610393492200574,0.07378287108928311,66.80142974853516,
F04,29,6,480,172.0,0.002290249833252238,75,0.8772813016777867,0.42866800456718274,87.75306344032288,
F04,29,7,560,113.5,0.002330110129958251,747,0.9403657790040433,0.6129049518750372,100.03065896034241,
F04,29,8,640,196.0,0.002950928481515215,528,0.837017175612667,0.0941716010939224,113.03180861473083,
F04,29,9,720,219.9,0.009739870705871585,467,0.9800256530122726,0.35301319276199744,125.27406334877014,
F04,29,10,800,168.6,0.0009682392529883903,751,0.8781363974019221,0.7313716595587199,138.04756379127502,
F04,29,11,880,166.4,0.0009682392529883903,751,0.8781363974019221,0.7313716595587199,151.87212443351746,
F04,29,12,960,219.7,0.0024646703064795583,733,0.9906853830837937,0.7451329994692804,162.8820424079895,
F04,29,13,1040,142.9,0.0011182822272832245,247,0.8679275849936359,0.6034972458306446,179.63213896751404,
F04,29,14,1120,186.2,0.0024646703064795583,733,0.9906853830837937,0.7451329994692804,195.87582159042358,
F04,29,15,1200,351.5,0.00035700462118278654,371,0.8191811606487743,0.7358081050865799,213.99040865898132,
F04,29,16,1280,120.9,0.0011182822272832245,247,0.8679275849936359,0.6034972458306446,234.04478287696838,
F04,29,17,1360,127.1,0.00035700462118278654,371,0.8191811606487743,0.7358081050865799,244.3138871192932,
F04,29,18,1440,258.5,0.008624670958764786,149,0.8029643550884814,0.9814230700509902,261.7862195968628,
F04,29,19,1520,238.0,0.008624670958764786,149,0.8029643550884814,0.9814230700509902,273.1627061367035,
F04,29,20,1600,347.2,0.0001,1015,0.999,0.01,302.5154504776001,
F04,29,21,1680,240.2,0.0001857797590954882,182,0.9398431680493101,0.6873733960621624,323.47651386260986,
F04,29,22,1760,293.2,0.00010000790797152417,914,0.999,0.01000186811645102,343.9499955177307,
F04,29,23,1840,367.2,0.00014866285940359815,183,0.939457252860405,0.687101357115352,369.5672426223755,
F04,29,24,1920,285.2,0.00014866285940359815,183,0.939457252860405,0.687101357115352,385.2941598892212,
F04,29,25,2000,463.7,0.006978163424101262,1022,0.8483233750142813,0.35921314564776113,401.0406482219696,
F04,29,26,2080,261.5,0.00883308049938663,90,0.9002733187967911,0.7654214746514634,427.2349624633789,
F04,29,27,2160,248.2,0.0036385304087062954,143,0.8892676582427492,0.8564850250070277,448.34177803993225,
F04,29,28,2240,256.7,0.00154602774820008,366,0.8424123503514218,0.9646585632380316,465.28281331062317,
F04,29,29,2320,420.7,0.00043448471363698025,23,0.9376123541971755,0.5426199087934972,485.9205629825592,
F04,29,30,2400,217.1,0.00976862089534956,941,0.947200406307704,0.33098209548300006,500.8425533771515,
F04,29,31,2480,163.1,0.00011034229543973265,964,0.9988566668515804,0.010369438876329714,537.8598077297211,
F04,29,32,2560,457.5,0.00010472997067462571,978,0.998971755692571,0.010165506039664193,569.6053535938263,
F04,29,33,2640,314.2,0.0001,16,0.999,0.01,606.2892191410065,
F04,29,34,2720,450.7,0.00010472997067462571,978,0.998971755692571,0.010165506039664193,635.0674107074738,
F04,29,35,2800,336.0,0.0001,16,0.999,0.01,668.2878067493439,
F04,29,36,2880,500.0,0.0001,16,0.999,0.01,695.9002983570099,2880
F04,30,1,80,12.2,0.009348590274883982,471,0.8329277067521809,0.9148493834864855,3.9747626781463623,
F04,30,2,160,35.8,0.009348590274883982,471,0.8329277067521809,0.9148493834864855,7.017980098724365,
F04,30,3,240,153.6,0.009348590274883982,471,0.8329277067521809,0.9148493834864855,15.053207874298096,
F04,30,4,320,366.3,0.005492434038189531,337,0.939858076679895,0.301526179585437,25.751405239105225,
F04,30,5,400,359.8,0.0001,1024,0.8,1.0,40.78906726837158,
F04,30,6,480,452.1,0.0001,1024,0.8,1.0,57.09394884109497,
F04,30,7,560,337.7,0.002331462772779391,488,0.9988308785695643,0.9369525283376948,68.76770305633545,
F04,30,8,640,241.0,0.0001,958,0.9976924268995825,0.424687188830667,102.68567085266113,
F04,30,9,720,206.9,0.0001,958,0.9976924268995825,0.424687188830667,124.99827313423157,
F04,30,10,800,346.7,0.0021364815204785222,260,0.999,0.9551312307545823,141.01660251617432,
F04,30,11,880,234.4,0.003938766542544763,567,0.999,1.0,159.16352558135986,
F04,30,12,960,125.9,0.00401274338716224,589,0.9989929988610159,1.0,170.75624823570251,
F04,30,13,1040,211.5,0.01,1024,0.8,0.591335835612989,186.12528157234192,
F04,30,14,1120,226.5,0.0037327816396713247,356,0.9972283811790339,1.0,202.1344494819641,
F04,30,15,1200,227.8,0.002348557429515563,580,0.8,0.489801263126799,220.34150767326355,
F04,30,16,1280,207.3,0.002348557429515563,580,0.8,0.489801263126799,231.81305742263794,
F04,30,17,1360,116.0,0.0001,16,0.8,0.6912807447632972,243.31948804855347,
F04,30,18,1440,473.2,0.007243434718685784,280,0.9742282848585876,0.5243025165369947,258.5311629772186,
F04,30,19,1520,183.3,0.005363605276048506,789,0.91263998341647,0.7140586549913867,276.14681482315063,
F04,30,20,1600,150.8,0.0030620370672088033,719,0.8661973814464269,1.0,292.4183099269867,
