experiment_id,run_iteration,gen,total_episodes,score,lr,batch_size,gamma,epsilon,Max Iteration Episode,Iteration time
A2,16,1,160,-130.4208831,0.00766,710,0.877,0.2817,,
A2,16,2,320,102.733108193427,0.00227,162,0.873,0.3771,,
A2,16,3,480,56.9689355674937,0.00326,120,0.989,0.2768,,
A2,16,4,640,59.90894657,0.00154,633,0.808,0.9366,,
A2,16,5,800,-77.1178005,0.00478,83,0.962,0.6012,,
A2,16,6,960,-35.97711249,0.00403,811,0.802,0.8044,,
A2,16,7,1120,-0.016795142,0.00294,539,0.8,0.8219,,
A2,16,8,1280,-74.91043051,0.00778,446,0.841,0.9073,,
A2,16,9,1440,-81.77168817,0.0083,823,0.877,0.1433,,
A2,16,10,1600,-66.00157603,0.00648,966,0.854,0.9067,,
A2,16,11,1760,115.711169586393,0.00899,900,0.991,0.0418,,
A2,16,12,1920,60.6392724085206,0.00899,900,0.991,0.0418,,
A2,16,13,2080,244.732632974295,0.00899,900,0.991,0.0418,,
A2,16,,,,,,,,2080,2435
A3,14,1,160,-126.3126503,0.00894,877,0.914,0.0825,,
A3,14,2,320,6.471627807,0.00535,45,0.968,0.2836,,
A3,14,3,480,-74.22673968,0.0078,726,0.863,0.3736,,
A3,14,4,640,-60.88078925,0.00942,193,0.874,0.9955,,
A3,14,5,800,-63.88733777,0.00204,902,0.87,0.9116,,
A3,14,6,960,-104.5778638,0.00977,892,0.881,0.8286,,
A3,14,7,1120,-91.49050915,0.00459,745,0.945,0.8298,,
A3,14,8,1280,-26.30936623,0.00931,994,0.82,0.4892,,
A3,14,9,1440,-85.87070364,0.00964,1015,0.969,0.7447,,
A3,14,10,1600,46.0881195954334,0.00792,884,0.976,0.2031,,
A3,14,11,1760,-32.66523902,0.00792,884,0.976,0.2031,,
A3,14,12,1920,130.509971508733,0.00755,898,0.999,0.287,,
A3,14,13,2080,231.036803070984,0.00383,766,0.981,0.0113,,
A3,14,,,,,,,,2080,2859
A1,13,1,160,29.8375555551124,0.00988,317,0.919,0.5305,,
A1,13,2,320,127.941164197067,0.00303,866,0.854,0.4887,,
A1,13,3,480,44.8572181779406,0.00847,957,0.859,0.821,,
A1,13,4,640,-14.35459356,0.00861,913,0.817,0.9996,,
